     0.00000     0.21213     2.39004     1.59336     1.80549     1.80549     2.60217     2.92275     2.60217     2.76246     2.33820     2.01762     2.17791     1.80549     2.39004     1.96578     1.80549     2.76246     2.39004     2.17791     2.17791     2.22975     1.59336     1.80549     2.76246     2.39004     2.17791     1.22094     2.39004     2.17791     2.01762     2.76246     2.39004     2.39004     2.76246     2.39004     1.80549     1.80549     2.55033     2.01762     3.18672     2.55033     1.43307     3.02643     1.38123     2.39004     3.39885     3.18672     2.39004     1.22094     2.76246     2.01762     2.22975     2.39004     1.80549     1.80549     2.55033     2.39004     2.22975     2.39004     2.17791     2.17791     1.59336     2.39004     1.59336     0.00000     0.00000 
     0.00000     0.21213     2.97459     2.39004     2.01762     1.96578     1.59336     2.60217     2.17791     1.80549     3.18672     1.96578     2.60217     2.71062     1.80549     2.39004     1.80549     2.17791     1.59336     2.39004     1.96578     1.80549     2.39004     1.00881     1.80549     2.17791     2.39004     3.13488     1.59336     2.39004     2.39004     3.18672     2.01762     2.76246     1.80549     1.43307     2.55033     2.01762     1.80549     2.76246     2.01762     3.18672     1.96578     1.22094     2.01762     1.80549     2.17791     2.39004     2.22975     2.01762     2.97459     2.33820     2.39004     2.17791     2.17791     1.59336     1.80549     2.60217     1.43307     2.55033     2.01762     1.80549     2.81430     2.92275     2.17791     0.21213     0.00000 
     0.00000     0.21213     1.59336     2.60217     2.39004     2.01762     2.97459     2.60217     2.76246     2.60217     2.39004     2.22975     2.39004     2.60217     1.38123     2.97459     3.34701     2.76246     2.17791     1.38123     3.02643     1.75365     2.39004     3.34701     2.17791     1.22094     2.01762     2.39004     1.80549     2.01762     2.17791     2.76246     2.01762     2.55033     1.80549     2.76246     2.17791     1.80549     2.17791     2.39004     1.96578     2.17791     2.22975     1.96578     1.96578     2.01762     2.60217     2.01762     2.01762     2.33820     2.39004     2.01762     0.79668     2.76246     1.59336     2.39004     1.59336     2.81430     2.17791     1.96578     2.76246     2.22975     2.76246     1.80549     2.39004     0.00000     0.00000 
     0.00000     0.00000     2.60217     2.17791     1.59336     2.17791     1.80549     2.01762     2.01762     2.81430     2.76246     1.16910     1.96578     2.39004     2.65401     2.01762     2.81430     1.38123     2.17791     2.39004     2.76246     2.01762     1.59336     3.18672     2.97459     1.80549     1.96578     1.80549     1.80549     2.01762     2.97459     2.60217     1.38123     2.39004     2.17791     1.22094     3.39885     2.39004     1.80549     2.01762     2.17791     1.43307     1.64520     3.34701     2.97459     1.80549     2.39004     1.59336     1.22094     3.18672     2.55033     2.81430     2.17791     2.76246     1.43307     2.17791     1.59336     2.81430     1.59336     3.13488     0.84852     1.80549     2.01762     2.76246     2.44188     0.58455     0.00000 
     0.00000     0.21213     2.39004     1.59336     2.60217     1.75365     2.60217     1.22094     2.60217     2.71062     2.17791     2.17791     1.80549     1.80549     2.97459     2.55033     1.80549     1.59336     2.39004     2.17791     2.22975     2.39004     1.75365     1.80549     2.17791     1.80549     2.39004     1.96578     2.60217     2.76246     2.65401     2.97459     1.80549     2.39004     2.39004     2.76246     2.97459     2.60217     2.60217     1.96578     2.60217     2.81430     1.96578     2.01762     2.17791     2.39004     1.38123     2.60217     2.76246     0.79668     2.17791     2.44188     2.17791     1.38123     2.39004     2.60217     2.39004     2.17791     2.01762     3.18672     2.17791     2.39004     2.39004     1.96578     1.80549     0.00000     0.00000 
     0.00000     0.00000     2.01762     2.97459     2.17791     2.39004     2.39004     2.81430     2.97459     2.17791     1.96578     2.39004     1.59336     2.17791     1.96578     2.01762     2.60217     1.80549     1.80549     1.00881     1.80549     2.76246     2.01762     1.96578     2.33820     2.01762     2.71062     2.39004     2.17791     1.96578     2.76246     2.39004     1.80549     2.39004     1.75365     2.39004     1.22094     2.60217     2.17791     2.55033     1.80549     2.17791     2.17791     0.42426     2.39004     1.80549     2.39004     3.13488     1.80549     2.81430     1.80549     2.60217     2.17791     1.75365     1.59336     1.59336     2.76246     2.39004     1.43307     2.76246     2.17791     2.17791     2.60217     2.60217     1.22094     0.21213     0.00000 
     0.00000     0.21213     2.60217     1.80549     2.81430     2.17791     1.59336     2.17791     2.92275     3.02643     2.01762     1.80549     3.34701     1.80549     2.97459     2.39004     2.76246     2.92275     2.01762     3.55914     1.80549     2.22975     1.75365     1.59336     2.22975     2.17791     3.18672     1.96578     2.22975     2.39004     1.96578     2.39004     2.44188     2.81430     2.17791     1.80549     1.96578     2.76246     2.17791     2.39004     2.39004     2.17791     2.76246     2.39004     2.76246     3.02643     1.96578     2.01762     2.55033     2.76246     2.39004     1.80549     2.76246     2.60217     2.22975     1.59336     3.39885     2.17791     2.17791     2.01762     1.75365     1.80549     2.22975     2.39004     2.97459     0.00000     0.00000 
     0.00000     0.00000     1.80549     2.76246     1.00881     2.01762     2.60217     2.17791     1.43307     1.38123     2.76246     2.22975     2.60217     1.80549     3.34701     1.96578     2.22975     2.17791     2.76246     1.38123     1.64520     2.17791     3.18672     2.97459     2.17791     2.44188     1.80549     1.80549     1.59336     2.17791     2.39004     1.43307     2.55033     1.22094     2.01762     1.80549     1.96578     1.80549     2.33820     1.59336     2.39004     2.39004     2.01762     2.01762     2.60217     2.01762     2.97459     1.80549     2.01762     2.17791     1.22094     2.60217     2.17791     2.01762     2.76246     2.39004     1.80549     2.81430     2.55033     2.76246     3.18672     2.39004     1.80549     1.96578     2.55033     0.21213     0.00000 
     0.00000     0.00000     3.13488     2.97459     2.39004     2.76246     2.01762     2.39004     1.96578     3.13488     2.39004     2.60217     2.39004     2.76246     2.17791     2.97459     1.80549     3.18672     1.22094     2.17791     1.80549     2.39004     1.59336     3.18672     1.22094     2.22975     1.96578     1.80549     2.17791     2.17791     1.59336     2.97459     2.17791     2.97459     1.00881     2.39004     2.39004     1.80549     2.81430     1.96578     2.22975     1.80549     1.96578     2.39004     1.80549     2.17791     1.80549     1.22094     1.80549     2.76246     3.55914     2.76246     2.60217     2.17791     1.22094     1.96578     2.60217     2.55033     1.59336     2.22975     1.80549     2.92275     1.59336     2.60217     3.18672     0.37242     0.00000 
     0.00000     0.00000     1.80549     1.80549     2.55033     2.60217     2.01762     3.61098     2.39004     2.01762     3.18672     1.80549     1.59336     1.59336     3.93156     1.80549     2.55033     2.76246     2.39004     2.22975     1.96578     3.18672     1.16910     1.96578     2.01762     2.60217     1.80549     2.17791     1.80549     2.81430     2.60217     2.33820     3.18672     2.01762     3.18672     2.01762     2.01762     2.76246     2.76246     1.64520     1.80549     2.01762     2.44188     1.80549     2.33820     1.59336     2.76246     2.22975     2.17791     2.01762     1.59336     2.22975     2.60217     1.43307     2.76246     2.39004     1.80549     2.39004     2.60217     2.17791     2.39004     2.22975     2.97459     0.79668     1.80549     1.00881     0.00000 
     0.00000     0.00000     1.96578     2.76246     2.39004     2.01762     1.59336     2.17791     1.96578     2.01762     1.80549     1.59336     2.01762     2.17791     2.65401     1.38123     1.80549     2.39004     2.60217     2.76246     2.17791     1.80549     2.39004     1.80549     2.01762     2.33820     2.22975     3.55914     1.59336     2.60217     2.01762     2.39004     2.39004     2.39004     1.96578     2.55033     2.76246     1.59336     2.39004     2.33820     2.39004     2.76246     3.13488     1.80549     2.17791     2.60217     1.80549     2.17791     2.17791     2.33820     2.44188     2.97459     1.80549     2.17791     2.01762     2.17791     3.34701     2.01762     1.59336     2.17791     2.60217     2.97459     2.22975     2.33820     1.96578     0.00000     0.00000 
     0.00000     0.21213     3.18672     1.59336     2.39004     2.60217     1.96578     1.96578     2.39004     2.39004     1.80549     1.96578     1.59336     1.80549     1.80549     2.76246     1.80549     1.38123     1.64520     2.55033     2.39004     2.17791     2.39004     1.59336     3.34701     1.80549     2.39004     2.17791     2.39004     1.80549     2.97459     2.60217     2.17791     2.01762     1.80549     2.17791     1.43307     2.17791     2.60217     1.38123     2.39004     2.39004     0.42426     2.81430     1.96578     1.80549     1.59336     2.39004     1.43307     2.55033     1.75365     1.59336     2.17791     2.01762     2.76246     1.00881     3.34701     2.39004     1.38123     2.17791     2.60217     1.96578     1.75365     1.80549     2.60217     0.00000     0.00000 
     0.00000     0.58455     2.01762     2.17791     2.17791     2.22975     2.76246     2.01762     2.01762     2.01762     1.96578     2.39004     2.22975     2.01762     2.33820     2.60217     1.22094     2.01762     2.17791     1.80549     2.39004     2.97459     1.80549     2.01762     2.17791     1.59336     2.01762     2.60217     2.55033     1.80549     2.39004     1.80549     2.55033     2.17791     1.96578     2.01762     2.17791     2.01762     2.17791     2.39004     1.80549     2.17791     2.22975     2.76246     2.22975     1.80549     2.60217     3.18672     1.96578     2.60217     2.22975     2.22975     2.39004     2.17791     0.42426     2.39004     2.01762     2.39004     2.76246     2.60217     1.59336     2.55033     1.96578     2.60217     2.01762     0.00000     0.00000 
     0.00000     0.21213     2.97459     2.22975     3.13488     2.17791     2.17791     1.64520     1.38123     1.59336     2.55033     1.22094     1.80549     2.55033     1.64520     2.17791     2.01762     1.38123     2.33820     2.17791     1.80549     2.39004     2.17791     1.85733     2.17791     2.60217     2.55033     2.39004     1.00881     2.76246     2.60217     2.92275     2.76246     1.80549     2.22975     1.96578     2.22975     2.33820     2.17791     2.01762     1.96578     2.39004     2.97459     2.39004     1.96578     1.80549     2.39004     2.01762     1.59336     2.17791     2.39004     1.43307     3.13488     2.01762     2.55033     2.22975     1.59336     1.80549     1.80549     1.80549     2.60217     1.64520     2.39004     2.17791     1.38123     0.00000     0.00000 
     0.00000     0.00000     2.39004     2.17791     1.96578     2.97459     2.17791     2.60217     1.96578     2.39004     0.21213     2.39004     2.81430     2.01762     1.38123     2.65401     2.17791     2.01762     2.22975     2.97459     1.80549     1.80549     2.17791     1.96578     1.96578     2.01762     2.01762     2.39004     2.01762     3.18672     2.33820     1.59336     3.18672     1.38123     1.22094     2.01762     2.17791     1.80549     2.81430     2.55033     1.59336     2.01762     2.39004     2.60217     2.76246     2.01762     2.17791     2.97459     2.17791     2.17791     2.01762     2.39004     2.76246     1.80549     1.80549     2.55033     2.01762     2.55033     2.17791     2.92275     2.60217     1.59336     2.39004     1.59336     1.80549     0.00000     0.00000 
     0.00000     0.00000     1.59336     2.60217     1.22094     2.22975     3.55914     2.33820     1.43307     2.81430     2.76246     1.80549     2.76246     2.39004     2.17791     2.01762     2.97459     1.80549     1.43307     1.80549     2.97459     2.39004     2.55033     2.76246     2.76246     1.96578     2.39004     2.17791     2.39004     1.96578     2.65401     0.58455     1.80549     1.80549     2.39004     2.60217     2.39004     2.76246     2.17791     2.01762     2.76246     1.80549     2.55033     1.80549     1.43307     1.96578     2.65401     1.59336     2.01762     2.01762     2.17791     2.22975     1.96578     1.59336     1.80549     1.96578     1.59336     2.39004     2.17791     1.80549     2.39004     1.80549     2.76246     2.22975     2.33820     0.42426     0.00000 
     0.00000     0.21213     2.39004     1.38123     2.39004     1.59336     1.80549     2.01762     2.33820     1.80549     2.55033     2.17791     1.96578     2.17791     1.96578     1.80549     2.39004     1.80549     3.13488     2.39004     1.80549     2.39004     1.59336     2.81430     2.01762     2.76246     1.59336     2.39004     2.60217     1.43307     1.16910     3.77127     2.01762     2.01762     2.76246     1.96578     1.59336     3.34701     2.17791     2.39004     2.01762     2.39004     3.18672     2.01762     2.17791     1.38123     3.18672     2.17791     2.55033     1.80549     1.59336     2.76246     2.55033     2.01762     1.96578     2.39004     2.01762     2.01762     1.75365     2.39004     1.80549     2.39004     1.80549     2.17791     2.01762     0.21213     0.00000 
     0.00000     0.00000     2.22975     2.39004     1.96578     1.80549     2.60217     2.55033     2.22975     1.96578     2.01762     1.80549     2.81430     1.22094     1.22094     2.60217     1.43307     2.17791     2.76246     2.60217     1.80549     2.39004     2.97459     2.60217     1.00881     3.02643     1.64520     2.22975     1.59336     3.34701     2.39004     2.55033     2.97459     1.96578     1.80549     2.39004     2.39004     1.59336     2.60217     1.38123     2.01762     2.76246     1.80549     1.80549     1.59336     2.17791     3.77127     2.55033     2.60217     2.39004     2.01762     2.39004     2.39004     2.97459     2.81430     1.64520     1.80549     2.39004     2.97459     1.38123     1.64520     3.34701     1.38123     2.17791     3.13488     0.21213     0.00000 
     0.00000     0.00000     1.38123     3.18672     1.96578     1.80549     1.80549     2.39004     2.17791     2.81430     2.55033     2.01762     1.80549     3.18672     2.39004     1.59336     2.01762     2.97459     2.01762     1.80549     2.17791     1.96578     1.22094     1.59336     2.39004     1.75365     2.17791     1.59336     2.76246     2.39004     1.80549     2.17791     2.39004     2.39004     2.76246     2.55033     2.39004     2.76246     1.59336     2.39004     1.96578     1.80549     2.17791     2.97459     2.55033     1.59336     1.80549     1.96578     1.64520     1.64520     2.17791     2.17791     2.60217     2.17791     1.75365     3.34701     2.39004     2.55033     2.17791     1.59336     2.97459     2.17791     2.55033     2.01762     2.39004     0.00000     0.00000 
     0.00000     0.21213     1.96578     2.81430     1.22094     2.39004     2.17791     2.39004     2.22975     2.55033     0.63639     3.34701     1.80549     2.97459     1.22094     2.39004     2.97459     2.33820     2.60217     2.22975     1.59336     2.44188     1.80549     2.39004     1.00881     2.39004     2.39004     2.60217     3.18672     1.38123     1.80549     2.39004     2.76246     2.39004     2.22975     2.01762     2.17791     2.17791     2.39004     1.80549     1.80549     1.80549     2.97459     1.96578     1.22094     2.39004     1.38123     2.39004     2.22975     1.75365     2.55033     2.33820     2.01762     2.01762     2.39004     1.59336     3.55914     1.22094     2.33820     2.17791     1.43307     2.60217     1.59336     2.55033     2.97459     0.21213     0.00000 
     0.00000     0.63639     2.17791     1.96578     2.22975     3.13488     1.59336     2.60217     1.38123     2.39004     2.22975     2.60217     2.01762     1.38123     2.97459     2.01762     1.80549     1.80549     2.55033     1.38123     2.76246     1.80549     2.17791     2.01762     2.39004     1.80549     2.44188     2.39004     1.22094     1.80549     2.17791     1.59336     1.80549     2.97459     1.59336     2.55033     2.17791     2.17791     1.59336     1.80549     2.60217     1.80549     2.17791     2.60217     2.39004     2.01762     2.92275     2.17791     2.17791     2.97459     2.22975     1.38123     2.17791     1.59336     2.81430     2.17791     1.80549     1.80549     2.01762     2.60217     1.00881     3.39885     1.96578     2.17791     2.17791     0.58455     0.00000 
     0.00000     0.00000     1.96578     1.96578     1.38123     2.76246     2.17791     3.18672     1.96578     2.17791     1.80549     1.80549     1.59336     2.39004     2.39004     2.01762     2.81430     2.39004     1.80549     2.01762     2.39004     2.33820     1.80549     1.80549     2.60217     1.59336     1.96578     2.39004     1.59336     2.60217     1.80549     2.76246     1.80549     2.76246     1.00881     1.96578     2.17791     1.80549     2.55033     2.01762     2.17791     2.33820     2.17791     2.60217     2.01762     1.80549     2.44188     2.55033     2.39004     1.80549     2.76246     2.39004     2.39004     1.80549     1.80549     1.43307     2.60217     2.76246     1.96578     2.22975     2.01762     1.80549     1.00881     2.60217     2.39004     0.00000     0.00000 
     0.00000     0.00000     2.60217     2.22975     1.00881     1.75365     2.65401     2.76246     1.59336     3.55914     3.55914     1.80549     2.01762     1.00881     3.34701     2.01762     1.59336     1.59336     2.76246     2.97459     2.17791     2.60217     2.17791     2.22975     2.97459     2.39004     2.39004     2.17791     1.80549     3.34701     1.00881     2.01762     1.96578     2.60217     2.17791     2.01762     2.76246     1.80549     1.80549     2.97459     2.39004     1.80549     2.17791     2.39004     2.39004     2.60217     1.96578     2.01762     2.97459     2.60217     1.59336     2.55033     1.80549     1.22094     1.43307     2.97459     1.96578     0.63639     2.55033     2.17791     2.60217     1.59336     2.17791     2.22975     1.80549     0.00000     0.00000 
     0.00000     0.00000     2.39004     2.39004     2.01762     0.79668     1.80549     1.80549     2.17791     1.80549     1.80549     2.17791     1.80549     2.33820     1.80549     1.80549     2.44188     3.55914     1.59336     1.75365     2.22975     1.96578     2.17791     2.17791     1.22094     2.22975     2.17791     2.55033     2.76246     2.01762     2.17791     1.16910     1.80549     2.60217     2.39004     1.22094     3.34701     1.80549     2.39004     1.22094     2.76246     1.80549     2.76246     2.97459     2.22975     2.92275     1.38123     2.01762     1.59336     1.00881     2.39004     2.17791     2.97459     2.17791     2.55033     2.60217     1.85733     1.43307     1.80549     2.60217     2.76246     1.80549     2.60217     1.80549     2.39004     0.42426     0.00000 
     0.00000     0.21213     2.39004     2.39004     1.96578     1.80549     2.17791     3.34701     2.22975     2.97459     2.17791     2.60217     2.17791     1.80549     2.92275     2.17791     1.80549     2.76246     2.01762     2.39004     1.43307     2.39004     2.39004     2.33820     2.60217     1.38123     1.59336     1.80549     2.17791     2.60217     1.38123     2.22975     1.59336     2.17791     2.39004     1.00881     1.80549     2.01762     1.80549     2.17791     2.22975     2.76246     2.39004     3.18672     2.33820     2.39004     1.80549     2.97459     2.60217     2.17791     1.59336     1.80549     1.80549     1.59336     2.22975     2.60217     1.38123     2.01762     1.80549     1.59336     2.55033     2.33820     2.39004     2.60217     1.38123     0.21213     0.00000 
     0.00000     0.21213     2.39004     2.55033     2.17791     1.80549     0.42426     2.60217     0.79668     3.18672     2.39004     2.17791     1.59336     2.01762     2.76246     1.43307     2.81430     1.00881     2.22975     1.96578     1.22094     2.39004     1.00881     1.80549     2.39004     2.39004     2.17791     2.76246     2.55033     2.01762     1.38123     3.34701     2.97459     1.38123     2.33820     2.17791     2.39004     2.76246     3.18672     2.55033     2.01762     2.39004     2.92275     1.22094     2.76246     2.39004     2.81430     1.96578     2.76246     1.59336     2.01762     2.17791     2.76246     2.17791     1.22094     2.44188     1.96578     2.39004     1.38123     2.01762     1.43307     1.80549     2.17791     2.97459     1.64520     0.00000     0.00000 
     0.00000     0.00000     1.80549     2.33820     2.60217     2.55033     3.34701     2.81430     2.17791     1.22094     2.76246     1.80549     2.17791     2.81430     2.17791     3.18672     2.92275     2.39004     1.64520     2.39004     2.01762     2.01762     2.17791     2.97459     1.43307     2.60217     2.17791     2.22975     1.80549     2.92275     1.80549     2.55033     2.39004     2.01762     1.96578     2.39004     1.75365     2.60217     0.84852     1.80549     1.96578     2.55033     2.01762     1.64520     1.80549     1.22094     3.34701     2.01762     2.17791     2.76246     0.21213     2.17791     1.80549     1.80549     2.01762     2.76246     1.43307     2.92275     2.06946     2.76246     2.55033     2.60217     2.60217     1.80549     2.92275     0.00000     0.00000 
     0.00000     0.21213     2.01762     2.17791     2.76246     1.80549     2.01762     2.60217     2.39004     1.64520     2.17791     2.17791     2.01762     1.22094     1.80549     2.01762     1.22094     3.13488     2.01762     1.96578     2.55033     1.59336     1.59336     2.17791     1.80549     1.80549     1.59336     1.80549     2.39004     1.80549     2.17791     2.01762     2.39004     2.39004     2.39004     2.17791     1.80549     1.59336     2.39004     2.97459     2.01762     1.75365     1.80549     2.44188     2.97459     2.55033     3.18672     1.59336     2.81430     2.39004     2.81430     2.76246     1.96578     0.79668     2.39004     2.76246     1.59336     1.80549     2.39004     2.39004     1.59336     2.81430     1.59336     2.97459     2.17791     0.00000     0.00000 
     0.00000     0.00000     2.76246     1.00881     1.80549     2.55033     1.22094     1.59336     2.39004     2.55033     3.18672     1.80549     2.76246     1.43307     2.60217     1.96578     1.80549     2.55033     2.33820     0.79668     1.43307     2.39004     1.43307     2.39004     1.96578     2.76246     2.01762     2.76246     2.44188     2.22975     1.00881     2.97459     2.01762     2.39004     2.22975     2.97459     2.60217     1.59336     2.39004     1.80549     2.01762     1.80549     2.60217     1.96578     1.59336     2.01762     1.75365     1.80549     1.96578     2.22975     1.96578     1.80549     2.39004     2.01762     2.39004     2.01762     1.59336     2.01762     2.17791     2.17791     1.80549     1.80549     2.60217     1.80549     2.60217     0.21213     0.00000 
     0.00000     0.00000     1.59336     3.13488     3.55914     2.01762     0.84852     1.59336     2.17791     2.01762     3.55914     1.80549     1.80549     2.60217     2.33820     1.80549     2.97459     2.39004     1.80549     2.22975     2.92275     1.80549     1.43307     2.01762     2.39004     2.76246     2.01762     2.76246     1.80549     2.39004     3.13488     2.44188     2.97459     2.76246     1.96578     2.01762     2.17791     1.96578     1.59336     2.39004     2.97459     1.00881     2.39004     1.22094     2.39004     1.59336     2.01762     2.55033     2.81430     2.39004     2.22975     2.97459     1.59336     2.01762     2.17791     2.17791     1.38123     2.01762     2.39004     1.96578     1.64520     3.13488     2.81430     2.01762     1.96578     0.00000     0.00000 
     0.00000     0.00000     2.76246     2.01762     1.64520     2.39004     2.01762     1.80549     2.60217     2.39004     2.01762     2.55033     2.92275     1.22094     3.13488     1.59336     2.33820     2.44188     2.39004     2.39004     2.01762     2.17791     2.17791     1.59336     1.80549     2.76246     2.60217     1.64520     2.17791     1.59336     2.01762     2.39004     2.39004     2.76246     2.97459     2.17791     2.01762     2.76246     2.17791     2.17791     2.22975     2.17791     1.96578     3.13488     2.39004     2.39004     2.39004     1.38123     2.39004     2.76246     1.59336     1.38123     1.43307     2.60217     2.60217     2.39004     2.60217     2.01762     3.18672     2.39004     2.39004     2.39004     1.43307     3.71943     1.38123     0.21213     0.00000 
     0.00000     0.00000     2.39004     1.59336     2.81430     2.76246     2.39004     1.59336     1.80549     1.59336     2.76246     2.17791     1.96578     2.22975     1.80549     1.96578     2.01762     1.80549     2.81430     2.39004     1.22094     2.01762     1.96578     2.22975     1.80549     2.92275     1.59336     2.22975     2.22975     1.96578     2.17791     3.13488     3.34701     2.22975     3.18672     1.38123     2.60217     3.18672     1.59336     1.38123     2.01762     2.81430     1.96578     2.39004     1.43307     2.60217     1.59336     1.96578     2.01762     2.17791     2.17791     2.01762     1.43307     2.76246     1.59336     2.01762     2.01762     1.96578     2.76246     2.01762     2.17791     2.33820     2.01762     3.34701     2.60217     0.21213     0.00000 
     0.00000     0.21213     2.17791     1.80549     3.13488     2.60217     2.17791     1.38123     1.80549     2.39004     1.80549     2.22975     1.96578     1.96578     2.60217     2.01762     2.55033     2.39004     2.55033     2.60217     2.01762     2.71062     2.17791     1.59336     2.17791     2.81430     2.22975     2.39004     1.59336     1.80549     2.55033     2.81430     1.43307     2.17791     2.39004     1.43307     2.01762     2.17791     2.39004     1.22094     1.80549     1.96578     2.60217     2.39004     1.80549     2.81430     2.17791     3.34701     1.80549     2.76246     2.44188     3.13488     2.60217     2.17791     1.80549     1.43307     2.60217     2.17791     2.17791     1.80549     3.55914     1.80549     1.80549     2.76246     2.44188     0.00000     0.00000 
     0.00000     0.00000     2.39004     2.55033     1.80549     1.96578     2.39004     1.59336     1.80549     3.34701     2.39004     2.81430     1.80549     1.80549     3.13488     2.01762     1.59336     3.34701     2.01762     3.13488     3.13488     2.97459     1.80549     2.60217     1.80549     2.97459     2.39004     2.17791     2.60217     1.80549     2.17791     2.97459     2.01762     2.17791     2.17791     1.59336     1.80549     1.80549     1.96578     1.64520     2.55033     2.22975     2.60217     2.39004     2.76246     1.22094     1.80549     1.96578     2.01762     1.43307     2.60217     2.55033     1.96578     1.22094     2.39004     2.17791     2.17791     1.80549     1.80549     2.81430     2.60217     1.80549     1.59336     1.59336     2.92275     0.00000     0.00000 
     0.00000     0.00000     2.01762     2.39004     2.01762     1.80549     1.43307     1.59336     2.17791     2.22975     2.60217     1.59336     2.60217     1.80549     2.97459     2.22975     2.81430     1.38123     1.80549     2.22975     2.76246     2.76246     2.60217     1.96578     2.39004     2.92275     2.39004     1.59336     1.96578     2.39004     3.55914     1.59336     2.39004     3.18672     1.38123     1.96578     1.59336     1.96578     2.01762     2.76246     2.60217     1.80549     2.39004     1.00881     2.17791     2.76246     1.96578     2.01762     2.39004     2.17791     2.17791     2.01762     1.80549     1.96578     1.96578     1.59336     1.80549     2.55033     2.97459     1.16910     2.01762     1.96578     2.76246     2.81430     1.22094     0.00000     0.00000 
     0.00000     0.58455     2.39004     2.22975     1.80549     2.01762     2.17791     1.59336     2.33820     2.39004     1.59336     2.39004     2.01762     1.80549     2.76246     2.17791     1.59336     2.39004     2.17791     2.33820     2.22975     1.96578     2.81430     2.01762     2.17791     2.97459     2.39004     1.43307     2.81430     1.00881     0.79668     2.01762     2.01762     1.96578     1.80549     1.80549     1.38123     1.43307     2.55033     2.60217     2.39004     1.80549     2.97459     1.43307     1.38123     2.39004     1.80549     2.81430     2.39004     2.22975     1.59336     2.01762     2.17791     3.18672     2.39004     2.17791     2.60217     2.60217     1.80549     3.18672     1.59336     2.60217     2.01762     3.34701     2.76246     0.00000     0.00000 
     0.00000     0.00000     1.22094     2.17791     2.81430     1.96578     2.39004     2.39004     2.01762     2.60217     2.55033     3.18672     2.97459     2.39004     2.01762     1.38123     2.76246     3.02643     2.17791     1.96578     2.17791     2.01762     2.17791     1.75365     1.80549     3.18672     1.96578     2.76246     2.39004     1.80549     3.77127     2.60217     2.55033     2.60217     3.02643     3.34701     1.80549     1.22094     2.55033     1.80549     1.59336     3.34701     2.17791     1.43307     2.17791     2.01762     3.34701     2.01762     1.22094     2.17791     1.80549     2.97459     1.22094     3.02643     1.80549     2.01762     2.39004     2.81430     2.39004     1.22094     1.59336     2.17791     1.59336     2.17791     1.59336     0.58455     0.00000 
     0.00000     0.00000     3.55914     2.44188     0.84852     2.76246     1.64520     2.17791     2.17791     1.59336     2.22975     2.17791     1.38123     1.80549     2.39004     1.59336     1.80549     3.18672     0.58455     2.17791     2.01762     2.17791     1.59336     1.80549     2.97459     1.59336     1.80549     2.55033     1.80549     2.17791     2.60217     1.80549     2.39004     1.59336     2.17791     2.60217     2.17791     1.96578     2.60217     2.22975     1.80549     1.00881     1.38123     2.60217     2.39004     1.80549     1.59336     2.17791     2.39004     2.17791     1.22094     2.76246     3.13488     2.60217     1.75365     2.55033     2.17791     1.80549     2.01762     2.01762     2.39004     2.39004     2.01762     3.98340     2.17791     0.58455     0.00000 
     0.00000     0.00000     2.97459     1.80549     2.97459     1.96578     2.33820     3.02643     1.59336     2.65401     1.80549     1.96578     1.80549     2.39004     2.17791     2.01762     1.59336     2.97459     2.39004     2.39004     1.80549     3.34701     1.80549     2.01762     1.96578     2.01762     2.76246     2.01762     2.17791     1.80549     2.39004     2.55033     1.59336     2.39004     2.39004     1.59336     2.39004     2.22975     1.80549     3.71943     2.33820     2.60217     2.76246     2.44188     2.01762     2.17791     0.84852     2.39004     1.96578     2.60217     2.60217     2.01762     2.39004     2.76246     2.01762     1.59336     2.97459     2.39004     2.39004     1.38123     2.01762     1.59336     1.59336     2.01762     2.76246     0.21213     0.00000 
     0.00000     0.00000     1.38123     1.80549     2.17791     2.17791     1.80549     2.17791     2.60217     2.55033     1.80549     1.59336     1.59336     1.22094     2.39004     1.59336     2.97459     1.96578     2.76246     2.76246     3.18672     1.59336     2.39004     2.17791     2.01762     2.76246     1.38123     1.96578     2.17791     2.17791     3.18672     1.96578     2.60217     1.59336     3.93156     1.59336     2.55033     2.39004     2.22975     1.80549     2.39004     1.59336     2.22975     1.96578     1.96578     2.60217     1.96578     2.76246     2.17791     2.17791     2.17791     1.64520     2.22975     1.59336     1.59336     2.60217     1.59336     2.33820     2.39004     1.80549     3.13488     1.38123     2.39004     1.59336     1.96578     0.21213     0.00000 
     0.00000     0.00000     2.76246     1.96578     2.01762     1.59336     1.59336     2.60217     1.22094     2.76246     1.00881     3.55914     2.01762     2.17791     2.76246     1.59336     2.39004     1.22094     1.96578     1.80549     1.96578     1.43307     2.55033     1.80549     2.60217     1.43307     2.17791     2.76246     1.59336     2.39004     1.59336     2.17791     3.13488     2.55033     2.22975     1.96578     1.96578     2.60217     2.17791     1.96578     2.76246     1.43307     2.17791     2.39004     2.01762     1.96578     1.80549     2.17791     3.18672     2.17791     1.38123     2.81430     2.76246     1.80549     2.55033     2.01762     2.17791     1.80549     2.01762     2.76246     2.17791     2.39004     2.39004     2.76246     2.01762     0.00000     0.00000 
